segment_id,segment_name,candidate_index,complexity,pysr_loss,pysr_score,equation,expression_for_eval,eval_status,rmse,mae,max_abs_error,r2
2,midlow_700_1000,12,14,0.0017033747,0.0107770327598414,(549.4387 / ((alpha_infinity / (sqrt(sqrt(sqrt(k0_prime))) / -11.757345)) - f)) + 1.1404054,1.1404054 + 549.4387/(-11.757345*alpha_infinity/k0_prime**(1/8) - f),ok,0.04119341860038391,0.030731130381536013,0.18441934635173884,0.6077330818208053
2,midlow_700_1000,13,15,0.0016355228,0.0406488923768446,(540.70905 / ((alpha_infinity / (sqrt(sqrt(sqrt(k0_prime))) / log(lambda_var))) - f)) + 1.1541559,1.1541559 + 540.70905/(alpha_infinity*log(lambda_var)/k0_prime**(1/8) - f),ok,0.04036766854484141,0.03024521577405459,0.17762399195672451,0.6233019711237091
2,midlow_700_1000,14,17,0.0014806233,0.0497496804117898,(544.96204 / (((alpha_infinity / 34.149754) / ((sqrt(sqrt(k0_prime)) / -59.11677) - lambda_var)) - f)) + 1.1379608,1.1379608 + 544.96204/(0.0292827878057335*alpha_infinity/(-0.0169156738434796*k0_prime**(1/4) - lambda_var) - f),ok,0.038521953331652724,0.029255882399620462,0.17048249631147205,0.6569616973717516
2,midlow_700_1000,15,19,0.0014800844,0.0001820172946999,(544.96204 / (((alpha_infinity / 34.149765) / ((sqrt(sqrt(k0_prime)) / -59.116768) - (lambda_var * phi))) - f)) + 1.1345968,1.1345968 + 544.96204/(0.0292827783734383*alpha_infinity/(-0.0169156744157597*k0_prime**(1/4) - lambda_var*phi) - f),ok,0.03852197897879417,0.029225084861043298,0.17210321789062066,0.6569612405956
2,midlow_700_1000,16,20,0.0014726747,0.0050188419051399,(544.96204 / ((((alpha_infinity / 34.14977) / ((sqrt(sqrt(k0_prime)) / -59.116768) - lambda_var)) - log(sigma)) - f)) + 1.132447,1.132447 + 544.96204/(0.0292827740860334*alpha_infinity/(-0.0169156744157597*k0_prime**(1/4) - lambda_var) - f - log(sigma)),ok,0.03841990999840499,0.029103980015278797,0.17265009646642515,0.6587766836633769
2,midlow_700_1000,17,21,0.0014704063,0.0015415141134025,(544.96204 / ((((alpha_infinity / 34.149765) / ((sqrt(sqrt(k0_prime)) / -59.116768) - lambda_var)) - sqrt(sqrt(sigma))) - f)) + 1.1342303,1.1342303 + 544.96204/(0.0292827783734383*alpha_infinity/(-0.0169156744157597*k0_prime**(1/4) - lambda_var) - f - sigma**(1/4)),ok,0.03838779271751302,0.02856813215986972,0.17031314753461035,0.659346939263595
2,midlow_700_1000,18,22,0.0012622126,0.1526725444702369,((519.315 / (((alpha_infinity / 31.532084) / ((sqrt(sqrt(k0_prime)) / -50.882507) - lambda_var)) - f)) + (-12.036722 / sqrt(sigma))) + 1.1707493,1.1707493 + 519.315/(0.0317137300534909*alpha_infinity/(-0.0196531196861035*k0_prime**(1/4) - lambda_var) - f) - 12.036722/sqrt(sigma),ok,0.035473071376037446,0.027215523765323563,0.21449233320341898,0.7091134781852755
2,midlow_700_1000,19,24,0.0012565437,0.0022506780715673,((519.1551 / (((alpha_infinity / 31.53819) / ((sqrt(sqrt(k0_prime)) / -50.794178) - lambda_var)) - f)) + ((-12.039083 / sqrt(sigma)) + 1.1437076)) * 1.0476619,1.19821887726044 + 543.89901846069/(0.0317075900677877*alpha_infinity/(-0.0196872956581756*k0_prime**(1/4) - lambda_var) - f) - 12.6128885700377/sqrt(sigma),ok,0.0353843365893973,0.027259475341650956,0.21145168734072262,0.7105669452125049
2,midlow_700_1000,20,26,0.0012554401,0.0004393340717418,((519.1551 / (alpha_infinity + (((alpha_infinity / 31.53819) / ((sqrt(sqrt(k0_prime)) / -50.794178) - lambda_var)) - f))) + ((-12.039083 / sqrt(sigma)) + 1.1437076)) * 1.0476619,1.19821887726044 + 543.89901846069/(alpha_infinity + 0.0317075900677877*alpha_infinity/(-0.0196872956581756*k0_prime**(1/4) - lambda_var) - f) - 12.6128885700377/sqrt(sigma),ok,0.03536908763014363,0.027299234554367776,0.21217948381914487,0.7108163551079096
3,midhigh_1000_1300,1,1,0.0046172002,0.0,0.7357409,0.735740900000000,ok,0.06760998568682436,0.053478113467809604,0.2512060413827675,-9.056741414603664e-07
3,midhigh_1000_1300,2,3,0.004561853,0.0060298017206095,f * 0.00064335973,f*0.00064335973,ok,0.0674311935541221,0.05277110402125636,0.24990110589965653,0.005281032725223955
3,midhigh_1000_1300,3,4,0.0038102693,0.1800290315782721,sqrt(f) * 0.021803344,0.021803344*sqrt(f),ok,0.06147486375258202,0.048081037269939,0.22813160611217287,0.1732506634002009
3,midhigh_1000_1300,4,5,0.0032303475,0.1651101524684056,0.8230688 - (sigma * 1.6068096e-6),0.8230688 - 1.6068096e-6*sigma,ok,0.05655310352504936,0.040780032018934494,0.2637226582411166,0.30033267636429817
3,midhigh_1000_1300,5,7,0.0031100074,0.018982305488742,((sigma * -1.3990558e-9) + 0.0007187619) * f,f*(0.0007187619 + sigma*(-1.3990558e-9)),ok,0.055850973840042804,0.043334207230886636,0.2272391596691884,0.3175981344412674
3,midhigh_1000_1300,6,8,0.0024271612,0.2479027616228653,(sqrt(f) - (sigma * 6.719197e-5)) * 0.024437461,0.024437461*sqrt(f) - 1.64200114638817e-6*sigma,ok,0.04917188123646022,0.03505175274477227,0.21468674821187905,0.4710527624388383
3,midhigh_1000_1300,7,9,0.0023125657,0.0483647431749937,((0.14370327 - (sigma * 1.0999353e-6)) * alpha_infinity) + 0.6059307,alpha_infinity*(0.14370327 - 1.0999353e-6*sigma) + 0.6059307,ok,0.04811384736428426,0.03532053484657791,0.2352628804599417,0.49357063789043865
3,midhigh_1000_1300,8,11,0.00164072,0.1716112154641672,(alpha_infinity * ((sigma * -1.1455813e-6) - (f * -0.00013707853))) + 0.59020346,alpha_infinity*(-(-0.00013707853)*f + sigma*(-1.1455813e-6)) + 0.59020346,ok,0.040584389271620905,0.028601500459953563,0.21084306225062033,0.6396730586269543
3,midhigh_1000_1300,9,12,0.0015432658,0.0612343495100727,((0.1400635 - (sigma * 1.1006952e-6)) * alpha_infinity) + (sqrt(f) * 0.018130932),alpha_infinity*(0.1400635 - 1.1006952e-6*sigma) + 0.018130932*sqrt(f),ok,0.039334136461694945,0.02744829770067918,0.19932934919904843,0.6615317424607179
3,midhigh_1000_1300,10,13,0.001519528,0.0155010600541516,((f * 0.00032486304) + (alpha_infinity * (0.14279556 - (sigma * 1.1011639e-6)))) + 0.23698495,alpha_infinity*(0.14279556 - 1.1011639e-6*sigma) + f*0.00032486304 + 0.23698495,ok,0.039043064692490484,0.027717898815765626,0.19152852874547155,0.6665225237907217
3,midhigh_1000_1300,11,14,0.0013785687,0.0973539733001047,(sqrt(f) * 0.018113937) + ((0.11608437 - (sigma * (sigma * 1.0155271e-11))) * alpha_infinity),alpha_infinity*(0.11608437 - 1.0155271e-11*sigma**2) + 0.018113937*sqrt(f),ok,0.03714320837588415,0.025375181183773434,0.1878358914920626,0.6981872831175511
3,midhigh_1000_1300,12,15,0.0013533137,0.0184896095678751,(f * 0.0003258361) + ((alpha_infinity * (0.11951702 - ((sigma * sigma) * 1.0331418e-11))) + 0.23512915),alpha_infinity*(0.11951702 - 1.0331418e-11*sigma*sigma) + f*0.0003258361 + 0.23512915,ok,0.036828839585668204,0.025819486652232375,0.1805475711365,0.7032745646424419
3,midhigh_1000_1300,13,17,0.0013377274,0.0057919867115311,(alpha_infinity * (0.12315617 - (sigma * (1.0937436e-11 * sigma)))) + sqrt((0.00032766478 * f) - sqrt(lambda_var)),alpha_infinity*(0.12315617 - 1.0937436e-11*sigma**2) + sqrt(0.00032766478*f - sqrt(lambda_var)),ok,0.03660261304968414,0.025037128283514638,0.18651078353267858,0.7069087273751433
3,midhigh_1000_1300,14,18,0.0012769339,0.0465103902594187,(f * 0.00026598602) + ((0.3818487 - sqrt(lambda_var / 0.016662223)) + (alpha_infinity * (0.1397624 - (sigma * 1.0996359e-6)))),alpha_infinity*(0.1397624 - 1.0996359e-6*sigma) + 0.00026598602*f - 7.74699951376731*sqrt(lambda_var) + 0.3818487,ok,0.03570029465911077,0.02536070827809518,0.18710643169859809,0.7211810376138259
3,midhigh_1000_1300,15,19,0.0012494869,0.0217288267244219,((f * 0.00032585414) + (((0.14382061 - (sigma * 1.095362e-6)) * alpha_infinity) + 0.28040874)) - ((lambda_var / 0.06729675) / h),alpha_infinity*(0.14382061 - 1.095362e-6*sigma) + f*0.00032585414 + 0.28040874 - lambda_var/(0.06729675*h),ok,0.03531680653419657,0.025826059948781756,0.1760093114140443,0.7271389425118224
3,midhigh_1000_1300,16,20,0.001110767,0.1176822193533556,((f * 0.00035354475) + (0.260369 - sqrt(lambda_var / 0.02319787))) + (alpha_infinity * (0.121990345 - ((sigma * 1.0190168e-11) * sigma))),alpha_infinity*(0.121990345 - 1.0190168e-11*sigma**2) + 0.00035354475*f - 6.56562304596219*sqrt(lambda_var) + 0.260369,ok,0.03331536846958109,0.023985617502133034,0.16378008947262457,0.7571892294160137
3,midhigh_1000_1300,17,21,0.0010895488,0.0192871021028167,(f * 0.00032702668) + ((((0.12340017 - ((sigma * sigma) * 1.0937436e-11)) * alpha_infinity) + 0.2786255) - ((lambda_var / 0.065952584) / h)),alpha_infinity*(0.12340017 - 1.0937436e-11*sigma*sigma) + f*0.00032702668 + 0.2786255 - lambda_var/(0.065952584*h),ok,0.03299574703101821,0.023810213189538586,0.16740014086870636,0.7618258434028178
3,midhigh_1000_1300,18,23,0.0010888315,0.0003292813591477,(alpha_infinity * (0.12325811 - ((sigma * sigma) * 1.0904292e-11))) + (((f * 0.00032641113) - -0.08599186) + (0.19560811 - ((lambda_var / 0.06204344) / h))),alpha_infinity*(0.12325811 - 1.0904292e-11*sigma*sigma) + f*0.00032641113 - 1*(-0.08599186) + 0.19560811 - lambda_var/(0.06204344*h),ok,0.0329763900756213,0.02396457078785322,0.1656378857398838,0.7621052111769469
3,midhigh_1000_1300,19,25,0.001085873,0.0013604155530686,((0.121150374 - ((k0_prime + (1.0937436e-11 * sigma)) * sigma)) * alpha_infinity) + (0.25606474 + ((((3.9804494e-5 - lambda_var) / 0.06513197) / h) + (f * 0.00033265396))),alpha_infinity*(0.121150374 - sigma*(k0_prime + 1.0937436e-11*sigma)) + f*0.00033265396 + 0.25606474 + (3.9804494e-5 - lambda_var)/(0.06513197*h),ok,0.032940947694123,0.023755723463471743,0.16697452815140645,0.7626163057391807
3,midhigh_1000_1300,20,27,0.0010827067,0.0014600811074692,((f * 0.00032550344) + ((0.118013375 - (((sigma * 9.554662e-12) + k0_prime) * sigma)) * alpha_infinity)) + (((-0.0059109917 - (lambda_var / 0.06469649)) / (h - lambda_prime)) + 0.48108006),alpha_infinity*(0.118013375 - sigma*(k0_prime + sigma*9.554662e-12)) + f*0.00032550344 + 0.48108006 + (-lambda_var/0.06469649 - 0.0059109917)/(h - lambda_prime),ok,0.0328398201723873,0.0239541161679658,0.1619255864666863,0.7640715872391839
4,highlow_1300_1650,1,1,0.0064465227,0.0,0.81617993,0.816179930000000,ok,0.08029923400832399,0.06742103537978798,0.18343249800090244,-5.413353150185429e-07
4,highlow_1300_1650,2,2,0.006446522,1.0858567812702265e-07,log(2.2618403),0.816178773963701,ok,0.08029923316608631,0.06742097044908253,0.18343365403720147,-5.203578263834885e-07
4,highlow_1300_1650,3,3,0.0064457604,0.0001181482032825,0.81627417 - lambda_var,0.81627417 - lambda_var,ok,0.08029454334733258,0.06741792373944672,0.18339001814443456,0.00011628484831083252
4,highlow_1300_1650,4,4,0.003053786,0.7470404800596101,8.800009 / log(sigma),8.800009/log(sigma),ok,0.055341089879139806,0.04541004843359388,0.23041091882144726,0.5250227094338297
4,highlow_1300_1650,5,5,0.0017584292,0.5519612217698064,(sigma * -2.946104e-6) + 0.9759073,0.9759073 + sigma*(-2.946104e-6),ok,0.04209753207605886,0.03008322567564196,0.2535168793058489,0.7251531884222184
4,highlow_1300_1650,6,6,0.0017320901,0.0150920809623725,sqrt(phi + (sigma * -4.6398377e-6)),sqrt(phi - 4.6398377e-6*sigma),ok,0.041770944302190575,0.03010591769958099,0.24493657842112426,0.7294011062388863
4,highlow_1300_1650,7,7,0.0015602421,0.1044878280443711,((sigma / f) * -0.0043334183) + 0.97654533,0.97654533 + sigma*(-0.0043334183)/f,ok,0.03972451961579187,0.02762098430888334,0.24774293333900155,0.7552657578305125
4,highlow_1300_1650,8,8,0.0015477955,0.0080093410304333,sqrt(((sigma * -0.0071367477) / f) + 0.93800753),sqrt(0.93800753 - 0.0071367477*sigma/f),ok,0.039566798066914016,0.02765807940610536,0.24699788005472156,0.7572052770994042
4,highlow_1300_1650,9,9,0.0014228561,0.0841654708884262,((sigma * -2.9438756e-6) + 1.2336564) + (-377.81985 / f),sigma*(-2.9438756e-6) + 1.2336564 - 377.81985/f,ok,0.03802938835022288,0.026726498741410448,0.22208637176008172,0.7757067979481731
4,highlow_1300_1650,10,11,0.0010265412,0.1632355482760065,(sigma * (alpha_infinity * -1.9432264e-6)) + (sqrt(sqrt(alpha_infinity)) + -0.13123925),alpha_infinity**(1/4) - 1.9432264e-6*alpha_infinity*sigma - 0.13123925,ok,0.03200385427089376,0.022870162295029837,0.19728215586166253,0.8411519095148324
4,highlow_1300_1650,11,12,0.0010206205,0.0057843173873864,((sqrt(alpha_infinity) + (alpha_infinity * (sigma * -4.4171375e-6))) * 0.43405735) + 0.44035077,0.43405735*sqrt(alpha_infinity) - 1.91729099783562e-6*alpha_infinity*sigma + 0.44035077,ok,0.031914032490522895,0.022896501095018996,0.19667129182816712,0.8420423020230628
4,highlow_1300_1650,12,13,0.0007701535,0.2815762090225556,sqrt(sqrt(alpha_infinity)) + ((-197.07608 / f) + (alpha_infinity * (sigma * -1.9117585e-6))),alpha_infinity**(1/4) - 1.9117585e-6*alpha_infinity*sigma - 197.07608/f,ok,0.027783874067171168,0.019009099204248,0.1783370450214833,0.8802810128871638
4,highlow_1300_1650,13,15,0.0006921595,0.053386712620638,(-380.36407 / f) + ((sqrt(sqrt(alpha_infinity)) - ((alpha_infinity * sigma) * 1.9421554e-6)) + 0.12827994),alpha_infinity**(1/4) - 1.9421554e-6*alpha_infinity*sigma + 0.12827994 - 380.36407/f,ok,0.026426730650009753,0.018178087261852664,0.1656586557514359,0.8916910597067019
4,highlow_1300_1650,14,16,0.00068617234,0.0086875997240105,((-386.15628 / f) + (((sigma * -1.917336e-6) * alpha_infinity) + 0.70391506)) + (sqrt(alpha_infinity) * 0.43405312),0.43405312*sqrt(alpha_infinity) - 1.917336e-6*alpha_infinity*sigma + 0.70391506 - 386.15628/f,ok,0.02632393772428969,0.018060094258113016,0.16463022585928866,0.892532006703807
4,highlow_1300_1650,15,18,0.0006474347,0.0290554407984473,(-366.365 / f) + (((alpha_infinity * (0.19186068 - sqrt(lambda_var))) + 0.9505577) + ((alpha_infinity * sigma) * -1.9700224e-6)),-1.9700224e-6*alpha_infinity*sigma + alpha_infinity*(0.19186068 - sqrt(lambda_var)) + 0.9505577 - 366.365/f,ok,0.02555555361368417,0.016920352372323394,0.1654265732307323,0.8987143271932155
4,highlow_1300_1650,16,19,0.00064346637,0.0061481744689357,((-366.36514 / f) + ((sqrt(alpha_infinity) * (0.4415117 - sqrt(lambda_var))) + 0.69258285)) + (alpha_infinity * (sigma * -1.9116576e-6)),sqrt(alpha_infinity)*(0.4415117 - sqrt(lambda_var)) - 1.9116576e-6*alpha_infinity*sigma + 0.69258285 - 366.36514/f,ok,0.025485705098324613,0.017284419915469446,0.16439477287204585,0.8992672391548983
4,highlow_1300_1650,17,21,0.00055450236,0.0743993508651669,(-401.93002 / f) + (((1.0554929 - sqrt(sqrt(lambda_var))) * (sqrt(sqrt(alpha_infinity)) + ((alpha_infinity * -1.9941156e-6) * sigma))) + 0.18699977),(1.0554929 - lambda_var**(1/4))*(alpha_infinity**(1/4) - 1.9941156e-6*alpha_infinity*sigma) + 0.18699977 - 401.93002/f,ok,0.023672603205340263,0.01639804481893546,0.15557563312548606,0.9130900565381616
4,highlow_1300_1650,18,23,0.0005545023,5.4102567966214674e-08,((-401.93002 / f) + ((1.0554929 - sqrt(sqrt(lambda_var))) * ((sqrt(sqrt(alpha_infinity)) + ((alpha_infinity * -1.9941156e-6) * sigma)) + k0_prime))) + 0.18699977,(1.0554929 - lambda_var**(1/4))*(alpha_infinity**(1/4) - 1.9941156e-6*alpha_infinity*sigma + k0_prime) + 0.18699977 - 401.93002/f,ok,0.023672604148221987,0.01639804548416151,0.15557564177462346,0.913090049614901
4,highlow_1300_1650,19,24,0.0005413101,0.024078642249526,((1.0640042 - sqrt(sqrt(lambda_var))) * (sqrt(sqrt(alpha_infinity)) + ((alpha_infinity * (sigma * -1.9799766e-6)) + 0.19389735))) + ((-401.93002 / f) - sqrt(lambda_var)),-sqrt(lambda_var) + (1.0640042 - lambda_var**(1/4))*(alpha_infinity**(1/4) - 1.9799766e-6*alpha_infinity*sigma + 0.19389735) - 401.93002/f,ok,0.02338339470087576,0.016455042334012508,0.15229229708879743,0.9152006446017913
4,highlow_1300_1650,20,25,0.00052115956,0.0379360603493661,((1.0640042 - sqrt(sqrt(lambda_var))) * (sqrt(sqrt(alpha_infinity)) + (((alpha_infinity * sigma) * -1.9799766e-6) + 0.19389735))) + ((-401.93002 / f) - sqrt(sqrt(k0_prime))),-k0_prime**(1/4) + (1.0640042 - lambda_var**(1/4))*(alpha_infinity**(1/4) - 1.9799766e-6*alpha_infinity*sigma + 0.19389735) - 401.93002/f,ok,0.02295295080988209,0.015839199843934136,0.15365669910984403,0.9182938998414343
5,high_1650_2000,1,1,0.0069106505,0.0,0.85801107,0.858011070000000,ok,0.0832317412172984,0.07231598978769359,0.16433833191537695,-1.227003324943965e-06
5,high_1650_2000,2,3,0.006910541,7.922616512619754e-06,0.85811424 - lambda_var,0.85811424 - lambda_var,ok,0.08323079890553008,0.07231466583089494,0.1643429971257535,2.1415983029848817e-05
5,high_1650_2000,3,4,0.006907795,0.0003974429390262,0.86759436 - sqrt(lambda_var),0.86759436 - sqrt(lambda_var),ok,0.08320018275361103,0.07225771620049808,0.16399666399992396,0.0007569577715536013
5,high_1650_2000,4,5,0.0006434005,2.373638371161796,(sigma * -3.4094255e-6) + 1.0429269,1.0429269 + sigma*(-3.4094255e-6),ok,0.025444811781601375,0.01800274070371828,0.18689384270581244,0.9065410154909757
5,high_1650_2000,5,7,0.00062653254,0.0132833397966366,(-0.006176833 / (f / sigma)) + 1.0412292,1.0412292 - 0.006176833*sigma/f,ok,0.0251428681924587,0.01808615629528948,0.1801348115257888,0.908745937071127
5,high_1650_2000,6,8,0.00060230616,0.0394348248741192,(-0.00014593374 / (sqrt(f) / sigma)) + 1.0430338,1.0430338 - 0.00014593374*sigma/sqrt(f),ok,0.024644049237589827,0.01705158234790267,0.1841777475544757,0.9123308677167782
5,high_1650_2000,7,9,0.000486946,0.2126126534810318,(-0.09192182 / alpha_infinity) + ((sigma * -3.4917198e-6) + 1.1103599),sigma*(-3.4917198e-6) + 1.1103599 - 0.09192182/alpha_infinity,ok,0.022101064290957685,0.014911548707853649,0.18579017016785482,0.9294902867826693
5,high_1650_2000,8,10,0.0004838433,0.0063921400133789,(sqrt(alpha_infinity) * ((sigma * -2.7500319e-6) + 0.24171771)) + 0.7437109,sqrt(alpha_infinity)*(0.24171771 - 2.7500319e-6*sigma) + 0.7437109,ok,0.02200961820776738,0.014927434325468242,0.2031719327095689,0.9300725662263674
5,high_1650_2000,9,12,0.00047528784,0.0089202472567273,(sqrt(alpha_infinity) * ((-0.0049830577 / (f / sigma)) + 0.24012327)) + 0.7440247,sqrt(alpha_infinity)*(0.24012327 - 0.0049830577*sigma/f) + 0.7440247,ok,0.021830237934651865,0.015078464316674593,0.20731394872011788,0.9312077505203202
5,high_1650_2000,10,13,0.00046852982,0.0143208498513644,(((alpha_infinity / f) * 70.08023) + 0.98375857) + (-0.006238796 / (f / sigma)),alpha_infinity*70.08023/f + 0.98375857 - 0.006238796*sigma/f,ok,0.021693335773580704,0.014425415077252202,0.18212785319025948,0.9320678673077603
